file	line	kind	attributes	text
reference-semantics/semantics/float.k	211	rule-equational		rule applyBuiltin("int", F:Float, .Vals) => truncF(F)
reference-semantics/semantics/float.k	213	rule-equational		rule applyBuiltin("float", I:Int, .Vals)   => intToF(I)
reference-semantics/semantics/float.k	214	rule-equational		rule applyBuiltin("float", F:Float, .Vals) => F
reference-semantics/semantics/float.k	217	syntax-function	function, total, symbol(roundF), no-evaluators	syntax Int ::= roundF(Float) [function, total, symbol(roundF), no-evaluators]
reference-semantics/semantics/float.k	218	rule-equational	concrete	rule roundF(F:Float) => #if (F -Float floorFloat(F)) ==Float 0.5 #then (#if Float2Int(floorFloat(F)) %Int 2 ==Int 0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi) #else Float2Int(floorFloat(F +Float 0.5)) #fi [concrete]
reference-semantics/semantics/float.k	223	syntax-function	function, total, symbol(roundFN), no-evaluators	syntax Float ::= roundFN(Float, Int) [function, total, symbol(roundFN), no-evaluators]
reference-semantics/semantics/float.k	224	rule-equational	concrete	rule roundFN(F:Float, N:Int) => Int2Float(roundF(F *Float Int2Float(10 ^Int N, 53, 11)), 53, 11) /Float Int2Float(10 ^Int N, 53, 11) [concrete]
reference-semantics/semantics/float.k	227	rule-equational		rule applyBuiltin("round", F:Float, .Vals)        => roundF(F)
reference-semantics/semantics/float.k	228	rule-equational		rule applyBuiltin("round", F:Float, N:Int, .Vals) => roundFN(F, N)
reference-semantics/semantics/float.k	230	syntax-function	function, total, symbol(sqrtF), no-evaluators	syntax Float ::= sqrtF(Float) [function, total, symbol(sqrtF), no-evaluators]
reference-semantics/semantics/float.k	231	rule-equational	concrete	rule sqrtF(F:Float) => sqrtFloat(F) [concrete]
reference-semantics/semantics/float.k	232	syntax		syntax KItem ::= "#mathSqrt"
reference-semantics/semantics/float.k	233	rule-operational	priority(40)	rule <k> Call(Attribute(Name("math"), "sqrt"), (E:Expr, .Exprs)) => E ~> #mathSqrt ... </k> [priority(40)]
reference-semantics/semantics/float.k	234	rule-operational		rule <k> F:Float ~> #mathSqrt => sqrtF(F) ... </k>
reference-semantics/semantics/float.k	235	rule-operational		rule <k> I:Int ~> #mathSqrt => sqrtF(intToF(I)) ... </k>
reference-semantics/semantics/float.k	243	syntax		syntax KItem ::= #maxAccF(Iterable, Float) | #maxContF(Float)
reference-semantics/semantics/float.k	244	rule-operational		rule <k> #iterYield(V:Val, R:Iterable) ~> #maxCont0 => #maxAccF(R, {V}:>Float) ... </k> requires isFloat(V)
reference-semantics/semantics/float.k	245	rule-operational		rule <k> #maxAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #maxContF(M) ... </k>
reference-semantics/semantics/float.k	246	rule-operational		rule <k> #iterDone ~> #maxContF(M:Float) => M ... </k>
reference-semantics/semantics/float.k	247	rule-operational		rule <k> #iterYield(V:Val, R:Iterable) ~> #maxContF(M:Float) => #maxAccF(R, maxFloat(M, {V}:>Float)) ... </k> requires isFloat(V)
reference-semantics/semantics/float.k	250	syntax		syntax KItem ::= #minAccF(Iterable, Float) | #minContF(Float)
reference-semantics/semantics/float.k	251	rule-operational		rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont0 => #minAccF(R, {V}:>Float) ... </k> requires isFloat(V)
reference-semantics/semantics/float.k	252	rule-operational		rule <k> #minAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #minContF(M) ... </k>
reference-semantics/semantics/float.k	253	rule-operational		rule <k> #iterDone ~> #minContF(M:Float) => M ... </k>
reference-semantics/semantics/float.k	254	rule-operational		rule <k> #iterYield(V:Val, R:Iterable) ~> #minContF(M:Float) => #minAccF(R, minFloat(M, {V}:>Float)) ... </k> requires isFloat(V)
reference-semantics/semantics/float.k	261	syntax		syntax KItem ::= #sumAccF(Iterable, Float) | #sumContF(Float)
reference-semantics/semantics/float.k	262	rule-operational		rule <k> #iterYield(V:Val, R:Iterable) ~> #sumCont(ACC:Int) => #sumAccF(R, addF(intToF(ACC), {V}:>Float)) ... </k> requires isFloat(V) andBool notBool (isInt(V) orBool isBool(V))
reference-semantics/semantics/float.k	265	rule-operational		rule <k> #sumAccF(IT:Iterable, ACC:Float) => #iterNext(IT) ~> #sumContF(ACC) ... </k>
reference-semantics/semantics/float.k	266	rule-operational		rule <k> #iterDone ~> #sumContF(ACC:Float) => ACC ... </k>
reference-semantics/semantics/float.k	267	rule-operational		rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, {V}:>Float)) ... </k> requires isFloat(V)
reference-semantics/semantics/float.k	270	rule-operational		rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, intToF(intOf(V)))) ... </k> requires isInt(V) orBool isBool(V)
reference-semantics/semantics/float.k	273	endmodule		endmodule
reference-semantics/semantics/functions.k	3	module		module MPY-FUNCTIONS
reference-semantics/semantics/functions.k	4	import		imports MPY-CORE
reference-semantics/semantics/functions.k	8	syntax		syntax KItem ::= frame(continuation: K, callerEnv: Int, savedLoc: Int) | #bindP(ParamNames, Vals) | "#pop" | "#endcall"
reference-semantics/semantics/functions.k	14	rule-operational		rule <k> FuncDef(F:String, Params(PNS:ParamNames), BODY:Stmts) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureVal(PNS, BODY, L) ], _) ... </scopes>
reference-semantics/semantics/functions.k	18	syntax		syntax Expr ::= closureExpr(ParamNames, Stmts)
reference-semantics/semantics/functions.k	19	rule-operational		rule <k> closureExpr(PNS:ParamNames, BODY:Stmts) => closureVal(PNS, BODY, L) ... </k> <env> L:Int </env>
reference-semantics/semantics/functions.k	27	syntax		syntax Val ::= closureValC(ParamNames, ParamNames, Stmts, Map)
reference-semantics/semantics/functions.k	31	syntax		syntax KItem ::= #mkClosure(String, ParamNames, ParamNames, ParamNames, Stmts, Map) | #mkLambda(ParamNames, ParamNames, ParamNames, Stmts, Map)
reference-semantics/semantics/functions.k	33	rule-operational		rule <k> FuncDef(F:String, Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), BODY:Stmts) => #mkClosure(F, PNS, CVS, FVS, BODY, .Map) ... </k>
reference-semantics/semantics/functions.k	36	rule-operational		rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkClosure(F, PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)
reference-semantics/semantics/functions.k	42	rule-operational		rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureValC(PNS, CVS, BODY, CM) ], _) ... </scopes>
reference-semantics/semantics/functions.k	47	rule-operational		rule <k> Lambda(Params(PNS:ParamNames), E:Expr) => closureVal(PNS, Return(E) .Stmts, L) ... </k> <env> L:Int </env>
reference-semantics/semantics/functions.k	50	rule-operational		rule <k> Lambda(Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), E:Expr) => #mkLambda(PNS, CVS, FVS, Return(E) .Stmts, .Map) ... </k>
reference-semantics/semantics/functions.k	53	rule-operational		rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkLambda(PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)
reference-semantics/semantics/functions.k	59	rule-operational		rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => closureValC(PNS, CVS, BODY, CM) ... </k>
reference-semantics/semantics/functions.k	63	rule-operational		rule <k> #bindP(.ParamNames, .Vals) => .K ... </k>
reference-semantics/semantics/functions.k	64	rule-operational		rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ P <- V ], _) ... </scopes>
reference-semantics/semantics/functions.k	68	rule-operational	priority(40)	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #cellW({M[P]}:>Val, V) ~> #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires "$cells" in_keys(M) andBool pnMember(P, cellsOf({M["$cells"]}:>Val)) andBool P in_keys(M) andBool isCellRef({M[P]}:>Val) [priority(40)]
reference-semantics/semantics/functions.k	78	rule-operational		rule <k> Return(V:Val) ~> _ => #pop </k> <ret> noRet => retV(V) </ret>
reference-semantics/semantics/functions.k	80	rule-operational		rule <k> #endcall => #pop ... </k> <ret> noRet => retV(noneV) </ret>
reference-semantics/semantics/functions.k	85	rule-operational		rule <k> #pop => V ~> CONT </k> <ret>   retV(V) => noRet </ret> <stack> ListItem(frame(CONT:K, CALLERL:Int, SAVEDL:Int)) => .List ... </stack> <env>   L:Int => CALLERL </env> <scopes> SC:Map => SC [ L <- undef ] </scopes> <scopeLoc> _ => SAVEDL </scopeLoc>
reference-semantics/semantics/functions.k	91	endmodule		endmodule
reference-semantics/semantics/int.k	4	module		module MPY-INT
reference-semantics/semantics/int.k	5	import		imports MPY-CORE
reference-semantics/semantics/int.k	7	rule-equational		rule applyUn("-", I:Int) => 0 -Int I
reference-semantics/semantics/int.k	9	rule-equational		rule applyBin("+",  I1:Int, I2:Int) => I1 +Int I2
reference-semantics/semantics/int.k	11	rule-equational		rule applyBin("+",  I:Int, B:Bool) => I +Int #if B #then 1 #else 0 #fi
reference-semantics/semantics/int.k	12	rule-equational		rule applyBin("+",  B:Bool, I:Int) => #if B #then 1 #else 0 #fi +Int I
reference-semantics/semantics/int.k	13	rule-equational		rule applyBin("-",  I1:Int, I2:Int) => I1 -Int I2
reference-semantics/semantics/int.k	14	rule-equational		rule applyBin("*",  I1:Int, I2:Int) => I1 *Int I2
reference-semantics/semantics/int.k	15	rule-equational		rule applyBin("%",  I1:Int, I2:Int) => pyMod(I1, I2)
reference-semantics/semantics/int.k	16	rule-equational		rule applyBin("//", I1:Int, I2:Int) => (I1 -Int pyMod(I1, I2)) /Int I2
reference-semantics/semantics/int.k	17	rule-equational		rule applyBin("**", I1:Int, I2:Int) => I1 ^Int I2 requires I2 >=Int 0
reference-semantics/semantics/int.k	19	syntax-function	function	syntax Int ::= pyMod(Int, Int) [function]
reference-semantics/semantics/int.k	20	rule-equational		rule pyMod(I1:Int, I2:Int) => ((I1 %Int I2) +Int I2) %Int I2
reference-semantics/semantics/int.k	22	rule-operational		rule applyCmp("<",  I1:Int, I2:Int)   => I1 <Int  I2
reference-semantics/semantics/int.k	23	rule-operational		rule applyCmp("<=", I1:Int, I2:Int)   => I1 <=Int I2
reference-semantics/semantics/int.k	24	rule-equational		rule applyCmp(">",  I1:Int, I2:Int)   => I1 >Int  I2
reference-semantics/semantics/int.k	25	rule-equational		rule applyCmp(">=", I1:Int, I2:Int)   => I1 >=Int I2
reference-semantics/semantics/int.k	26	rule-equational		rule applyCmp("==", I1:Int, I2:Int)   => I1 ==Int I2
reference-semantics/semantics/int.k	27	rule-equational		rule applyCmp("!=", I1:Int, I2:Int)   => I1 =/=Int I2
reference-semantics/semantics/int.k	28	endmodule		endmodule
reference-semantics/semantics/iter.k	6	module		module MPY-ITER
reference-semantics/semantics/iter.k	7	import		imports MPY-CORE
reference-semantics/semantics/iter.k	8	syntax		syntax KItem ::= #iterNext(Iterable) | "#iterDone" | #iterYield(Val, Iterable)
reference-semantics/semantics/iter.k	9	endmodule		endmodule
reference-semantics/semantics/list.k	3	module		module MPY-LIST
reference-semantics/semantics/list.k	4	import		imports MPY-CORE
reference-semantics/semantics/list.k	5	import		imports MPY-ITER
reference-semantics/semantics/list.k	6	import		imports MPY-OPERATORS
reference-semantics/semantics/list.k	9	rule-operational		rule <k> #iterNext(list(.ValSeq))                => #iterDone ... </k>
reference-semantics/semantics/list.k	10	rule-operational		rule <k> #iterNext(list(vCons(V:Val, R:ValSeq))) => #iterYield(V, list(R)) ... </k>
reference-semantics/semantics/list.k	13	syntax		syntax ApplyK ::= "toList"
reference-semantics/semantics/list.k	14	rule-operational		rule <k> ListExpr(ES:Exprs) => #evalArgs(ES, .Vals, toList) ... </k>
reference-semantics/semantics/list.k	15	rule-operational		rule <k> #applyK(toList, ACC:Vals) => #alloc(list(vals2valSeq(ACC))) ... </k>
reference-semantics/semantics/list.k	18	syntax-function	function, total	syntax ValSeq ::= valSeqConcat(ValSeq, ValSeq) [function, total]
reference-semantics/semantics/list.k	19	rule-equational		rule valSeqConcat(.ValSeq, T:ValSeq)                => T
reference-semantics/semantics/list.k	20	rule-equational		rule valSeqConcat(vCons(V:Val, S:ValSeq), T:ValSeq) => vCons(V, valSeqConcat(S, T))
reference-semantics/semantics/list.k	24	rule-operational	priority(45)	rule <k> BinOp("+", list(A:ValSeq), list(B:ValSeq)) => #alloc(list(valSeqConcat(A, B))) ... </k> [priority(45)]
reference-semantics/semantics/list.k	27	rule-equational		rule applyCmp("==", list(A:ValSeq), list(B:ValSeq)) => A ==K B
reference-semantics/semantics/list.k	28	rule-equational		rule applyCmp("!=", list(A:ValSeq), list(B:ValSeq)) => notBool (A ==K B)
reference-semantics/semantics/list.k	33	syntax-function	function, total	syntax Bool ::= hasRefVS(ValSeq) [function, total]
reference-semantics/semantics/list.k	34	rule-equational		rule hasRefVS(.ValSeq)                => false
reference-semantics/semantics/list.k	35	rule-equational		rule hasRefVS(vCons(V:Val, R:ValSeq)) => isRefV(V) orBool hasRefVS(R)
reference-semantics/semantics/list.k	37	syntax-function	function;function	syntax Bool ::= deepEqVS(ValSeq, ValSeq, Map) [function] | deepEqV(Val, Val, Map)        [function]
reference-semantics/semantics/list.k	39	rule-equational		rule deepEqVS(.ValSeq, .ValSeq, _:Map)                   => true
reference-semantics/semantics/list.k	40	rule-equational		rule deepEqVS(.ValSeq, vCons(_:Val, _:ValSeq), _:Map)    => false
reference-semantics/semantics/list.k	41	rule-equational		rule deepEqVS(vCons(_:Val, _:ValSeq), .ValSeq, _:Map)    => false
reference-semantics/semantics/list.k	42	rule-equational		rule deepEqVS(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq), HP:Map) => deepEqV(A, B, HP) andBool deepEqVS(As, Bs, HP)
reference-semantics/semantics/list.k	45	rule-equational		rule deepEqV(ref(H:Int), B:Val, HP:Map) => deepEqV({HP[H]}:>Val, B, HP) requires H in_keys(HP)
reference-semantics/semantics/list.k	47	rule-equational		rule deepEqV(A:Val, ref(H:Int), HP:Map) => deepEqV(A, {HP[H]}:>Val, HP) requires notBool isRefV(A) andBool H in_keys(HP)
reference-semantics/semantics/list.k	49	rule-equational		rule deepEqV(list(A:ValSeq), list(B:ValSeq), HP:Map) => deepEqVS(A, B, HP)
reference-semantics/semantics/list.k	50	rule-equational	owise	rule deepEqV(A:Val, B:Val, _:Map) => A ==K B [owise]
reference-semantics/semantics/list.k	53	rule-operational	priority(40)	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "append")), (V:Val, .Vals)) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => valSeqConcat(VS, vCons(V, .ValSeq))) ... </heap> [priority(40)]
reference-semantics/semantics/list.k	58	syntax		syntax KItem ::= #memberAcc(Val, Iterable) | #memberCont(Val) | "#notB"
reference-semantics/semantics/list.k	59	rule-operational		rule <k> Compare(LV:Val, CmpOp("in",     list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ... </k>
reference-semantics/semantics/list.k	60	rule-operational		rule <k> Compare(LV:Val, CmpOp("not in", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ~> #notB ... </k>
reference-semantics/semantics/list.k	61	rule-operational		rule <k> #memberAcc(V:Val, IT:Iterable) => #iterNext(IT) ~> #memberCont(V) ... </k>
reference-semantics/semantics/list.k	62	rule-operational		rule <k> #iterDone ~> #memberCont(_V:Val) => false ... </k>
reference-semantics/semantics/list.k	63	rule-operational		rule <k> #iterYield(E:Val, _:Iterable) ~> #memberCont(V:Val) => true ... </k> requires E ==K V
reference-semantics/semantics/list.k	65	rule-operational		rule <k> #iterYield(E:Val, R:Iterable) ~> #memberCont(V:Val) => #memberAcc(V, R) ... </k> requires notBool (E ==K V)
reference-semantics/semantics/list.k	67	rule-operational		rule <k> B:Bool ~> #notB => notBool B ... </k>
reference-semantics/semantics/list.k	68	endmodule		endmodule
reference-semantics/semantics/methods.k	3	module		module MPY-METHODS
reference-semantics/semantics/methods.k	4	import		imports MPY-CORE
reference-semantics/semantics/methods.k	5	import		imports K-EQUAL
reference-semantics/semantics/methods.k	6	import		imports MPY-STR
reference-semantics/semantics/methods.k	7	import		imports MPY-LIST
reference-semantics/semantics/methods.k	10	syntax-function	function	syntax Val ::= applyMethod(Val, String, Vals) [function]
reference-semantics/semantics/methods.k	13	rule-equational		rule applyMethod(str(CS:IntSeq), "isupper", .Vals) => hasUpper(CS) andBool notBool hasLower(CS)
reference-semantics/semantics/methods.k	14	rule-equational		rule applyMethod(str(CS:IntSeq), "islower", .Vals) => hasLower(CS) andBool notBool hasUpper(CS)
reference-semantics/semantics/methods.k	15	rule-equational		rule applyMethod(str(CS:IntSeq), "isalpha", .Vals) => notBool (CS ==K .IntSeq) andBool allAlpha(CS)
reference-semantics/semantics/methods.k	16	rule-equational		rule applyMethod(str(CS:IntSeq), "isdigit", .Vals) => notBool (CS ==K .IntSeq) andBool allDigit(CS)
reference-semantics/semantics/methods.k	19	rule-equational		rule applyMethod(str(CS:IntSeq), "lower",    .Vals) => str(mapLower(CS))
reference-semantics/semantics/methods.k	20	rule-equational		rule applyMethod(str(CS:IntSeq), "upper",    .Vals) => str(mapUpper(CS))
reference-semantics/semantics/methods.k	21	rule-equational		rule applyMethod(str(CS:IntSeq), "swapcase", .Vals) => str(mapSwap(CS))
reference-semantics/semantics/methods.k	26	rule-equational		rule applyMethod(str(SEP:IntSeq), "join", list(VS:ValSeq), .Vals) => str(joinCodes(SEP, VS))
reference-semantics/semantics/methods.k	27	syntax-function	function, total	syntax IntSeq ::= joinCodes(IntSeq, ValSeq) [function, total]
reference-semantics/semantics/methods.k	28	rule-equational		rule joinCodes(_:IntSeq, .ValSeq) => .IntSeq
reference-semantics/semantics/methods.k	29	rule-equational		rule joinCodes(_:IntSeq, vCons(str(CS:IntSeq), .ValSeq)) => CS
reference-semantics/semantics/methods.k	30	rule-equational		rule joinCodes(SEP:IntSeq, vCons(str(CS:IntSeq), vCons(V:Val, R:ValSeq))) => seqConcat(CS, seqConcat(SEP, joinCodes(SEP, vCons(V, R))))
reference-semantics/semantics/methods.k	34	rule-equational		rule applyMethod(str(CS:IntSeq), "count", str(PC:IntSeq), .Vals) => cntSub(CS, PC)
reference-semantics/semantics/methods.k	35	syntax-function	function	syntax Int ::= cntSub(IntSeq, IntSeq) [function]
reference-semantics/semantics/methods.k	36	rule-equational		rule cntSub(.IntSeq, _:IntSeq) => 0
reference-semantics/semantics/methods.k	37	rule-equational		rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => 1 +Int cntSub(dropIS(iCons(C, R), isLen(PC)), PC) requires strPrefix(PC, iCons(C, R)) andBool isLen(PC) >Int 0
reference-semantics/semantics/methods.k	39	rule-equational		rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => cntSub(R, PC) requires notBool strPrefix(PC, iCons(C, R)) orBool isLen(PC) <=Int 0
reference-semantics/semantics/methods.k	41	syntax-function	function, total	syntax IntSeq ::= dropIS(IntSeq, Int) [function, total]
reference-semantics/semantics/methods.k	42	rule-equational		rule dropIS(S:IntSeq, N:Int) => S requires N <=Int 0
reference-semantics/semantics/methods.k	43	rule-equational	owise	rule dropIS(.IntSeq, _:Int) => .IntSeq [owise]
reference-semantics/semantics/methods.k	44	rule-equational		rule dropIS(iCons(_:Int, R:IntSeq), N:Int) => dropIS(R, N -Int 1) requires N >Int 0
reference-semantics/semantics/methods.k	47	rule-equational		rule applyMethod(str(CS:IntSeq), "strip", .Vals) => str(revIS(trimWS(revIS(trimWS(CS)))))
reference-semantics/semantics/methods.k	48	syntax-function	function, total	syntax IntSeq ::= trimWS(IntSeq) [function, total]
reference-semantics/semantics/methods.k	49	rule-equational		rule trimWS(.IntSeq) => .IntSeq
reference-semantics/semantics/methods.k	50	rule-equational		rule trimWS(iCons(C:Int, R:IntSeq)) => trimWS(R) requires isWSC(C)
reference-semantics/semantics/methods.k	51	rule-equational		rule trimWS(iCons(C:Int, R:IntSeq)) => iCons(C, R) requires notBool isWSC(C)
reference-semantics/semantics/methods.k	52	syntax-function	function, total;function, total	syntax IntSeq ::= revIS(IntSeq) [function, total] | revISAcc(IntSeq, IntSeq) [function, total]
reference-semantics/semantics/methods.k	53	rule-equational		rule revIS(S:IntSeq) => revISAcc(S, .IntSeq)
reference-semantics/semantics/methods.k	54	rule-equational		rule revISAcc(.IntSeq, A:IntSeq) => A
reference-semantics/semantics/methods.k	55	rule-equational		rule revISAcc(iCons(C:Int, R:IntSeq), A:IntSeq) => revISAcc(R, iCons(C, A))
reference-semantics/semantics/methods.k	58	rule-equational		rule applyMethod(str(CS:IntSeq), "encode", str(_:IntSeq), .Vals) => str(CS)
reference-semantics/semantics/methods.k	61	rule-equational		rule applyMethod(str(XC:IntSeq), "startswith", str(PC:IntSeq), .Vals) => startsWith(PC, XC)
reference-semantics/semantics/methods.k	64	rule-equational		rule applyMethod(list(VS:ValSeq), "count", V:Val, .Vals) => cntOccVS(VS, V)
reference-semantics/semantics/methods.k	65	syntax-function	function, total	syntax Int ::= cntOccVS(ValSeq, Val) [function, total]
reference-semantics/semantics/methods.k	66	rule-equational		rule cntOccVS(.ValSeq, _:Val)                => 0
reference-semantics/semantics/methods.k	67	rule-equational		rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => 1 +Int cntOccVS(R, V) requires A ==K V
reference-semantics/semantics/methods.k	68	rule-equational		rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => cntOccVS(R, V)        requires notBool (A ==K V)
reference-semantics/semantics/methods.k	72	rule-operational	priority(40)	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), .Vals) => #alloc(list(splitWS(CS, .IntSeq, .ValSeq))) ... </k> [priority(40)]
reference-semantics/semantics/methods.k	75	syntax-function	function	syntax ValSeq ::= splitWS(IntSeq, IntSeq, ValSeq) [function]  // remaining, current token, result
reference-semantics/semantics/methods.k	76	rule-equational		rule splitWS(.IntSeq, CUR:IntSeq, ACC:ValSeq) => flushTok(ACC, CUR)
reference-semantics/semantics/methods.k	77	rule-equational		rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, .IntSeq, flushTok(ACC, CUR)) requires isWSC(C)
reference-semantics/semantics/methods.k	79	rule-equational		rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, seqConcat(CUR, iCons(C, .IntSeq)), ACC) requires notBool isWSC(C)
reference-semantics/semantics/methods.k	82	syntax-function	function	syntax ValSeq ::= flushTok(ValSeq, IntSeq) [function]
reference-semantics/semantics/methods.k	83	rule-equational		rule flushTok(ACC:ValSeq, .IntSeq)            => ACC
reference-semantics/semantics/methods.k	84	rule-equational		rule flushTok(ACC:ValSeq, iCons(C:Int, T:IntSeq)) => valSeqConcat(ACC, vCons(str(iCons(C, T)), .ValSeq))
reference-semantics/semantics/methods.k	85	syntax-function	function, total	syntax Bool ::= isWSC(Int) [function, total]
reference-semantics/semantics/methods.k	86	rule-equational		rule isWSC(C:Int) => C ==Int 32 orBool C ==Int 9 orBool C ==Int 10 orBool C ==Int 13
reference-semantics/semantics/methods.k	89	rule-operational	priority(39)	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), (kwV("sep", str(S:IntSeq)), .Vals)) => #applyK(toCall(boundMethodV(str(CS), "split")), (str(S), .Vals)) ... </k> [priority(39)]
reference-semantics/semantics/methods.k	94	rule-operational	priority(40)	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), (str(iCons(SEP:Int, .IntSeq)), .Vals)) => #alloc(list(splitSep(CS, SEP, .IntSeq))) ... </k> [priority(40)]
reference-semantics/semantics/methods.k	97	syntax-function	function	syntax ValSeq ::= splitSep(IntSeq, Int, IntSeq) [function]  // remaining, sep code, current token
reference-semantics/semantics/methods.k	98	rule-equational		rule splitSep(.IntSeq, _SEP:Int, CUR:IntSeq)              => vCons(str(CUR), .ValSeq)
reference-semantics/semantics/methods.k	99	rule-equational		rule splitSep(iCons(C:Int, R:IntSeq), SEP:Int, CUR:IntSeq) => vCons(str(CUR), splitSep(R, SEP, .IntSeq)) requires C ==Int SEP
reference-semantics/semantics/methods.k	101	rule-equational		rule splitSep(iCons(C:Int, R:IntSeq), SEP:Int, CUR:IntSeq) => splitSep(R, SEP, seqConcat(CUR, iCons(C, .IntSeq))) requires notBool (C ==Int SEP)
reference-semantics/semantics/methods.k	104	rule-equational		rule applyMethod(str(CS:IntSeq), "replace", str(iCons(A:Int, .IntSeq)), str(iCons(B:Int, .IntSeq)), .Vals) => str(replaceC(CS, A, B))
reference-semantics/semantics/methods.k	106	syntax-function	function, total	syntax IntSeq ::= replaceC(IntSeq, Int, Int) [function, total]
reference-semantics/semantics/methods.k	107	rule-equational		rule replaceC(.IntSeq, _:Int, _:Int)             => .IntSeq
reference-semantics/semantics/methods.k	108	rule-equational		rule replaceC(iCons(C:Int, R:IntSeq), A:Int, B:Int) => iCons(B, replaceC(R, A, B)) requires C ==Int A
reference-semantics/semantics/methods.k	109	rule-equational		rule replaceC(iCons(C:Int, R:IntSeq), A:Int, B:Int) => iCons(C, replaceC(R, A, B)) requires notBool (C ==Int A)
reference-semantics/semantics/methods.k	112	syntax-function	function, total	syntax Bool ::= isUpperC(Int) [function, total]
reference-semantics/semantics/methods.k	113	rule-equational		rule isUpperC(C:Int) => C >=Int 65 andBool C <=Int 90
reference-semantics/semantics/methods.k	115	syntax-function	function, total	syntax Bool ::= isLowerC(Int) [function, total]
reference-semantics/semantics/methods.k	116	rule-equational		rule isLowerC(C:Int) => C >=Int 97 andBool C <=Int 122
reference-semantics/semantics/methods.k	118	syntax-function	function, total	syntax Bool ::= isAlphaC(Int) [function, total]
reference-semantics/semantics/methods.k	119	rule-equational		rule isAlphaC(C:Int) => isUpperC(C) orBool isLowerC(C)
reference-semantics/semantics/methods.k	121	syntax-function	function, total	syntax Bool ::= isDigitC(Int) [function, total]
reference-semantics/semantics/methods.k	122	rule-equational		rule isDigitC(C:Int) => C >=Int 48 andBool C <=Int 57
reference-semantics/semantics/methods.k	124	syntax-function	function, total	syntax Bool ::= hasUpper(IntSeq) [function, total]
reference-semantics/semantics/methods.k	125	rule-equational		rule hasUpper(.IntSeq) => false
reference-semantics/semantics/methods.k	126	rule-equational		rule hasUpper(iCons(C:Int, S:IntSeq)) => isUpperC(C) orBool hasUpper(S)
reference-semantics/semantics/methods.k	128	syntax-function	function, total	syntax Bool ::= hasLower(IntSeq) [function, total]
reference-semantics/semantics/methods.k	129	rule-equational		rule hasLower(.IntSeq) => false
reference-semantics/semantics/methods.k	130	rule-equational		rule hasLower(iCons(C:Int, S:IntSeq)) => isLowerC(C) orBool hasLower(S)
reference-semantics/semantics/methods.k	132	syntax-function	function, total	syntax Bool ::= allAlpha(IntSeq) [function, total]
