id	file	line	kind	attributes	role	review_decision	normalized_declaration
743	semantics/operators.k	28	rule	priority(40)	supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> BinOp(OP:String, L:Val, ref(H:Int)) => BinOp(OP, L, V) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(L) [priority(40)] // the left operand of `in`/`not in` is an ELEMENT (compares by ==K) — never deref'd
744	semantics/operators.k	34	rule	priority(40)	supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> Compare(ref(H:Int), CmpOp(OP:String, R:Expr)) => Compare(V, CmpOp(OP, R)) ... </k> <heap> ... H |-> V:Val ... </heap> requires OP =/=String "in" andBool OP =/=String "not in" [priority(40)]
745	semantics/operators.k	38	rule	priority(40)	supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> Compare(L:Val, CmpOp(OP:String, ref(H:Int))) => Compare(L, CmpOp(OP, V)) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(L) orBool OP ==String "in" orBool OP ==String "not in" [priority(40)]
746	semantics/operators.k	44	rule	priority(40)	supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> UnaryOp(OP:String, ref(H:Int)) => UnaryOp(OP, V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
747	semantics/range.k	9	syntax	function, total	supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax Bool ::= inRange(Int, Int, Int) [function, total]
748	semantics/range.k	10	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule inRange(I:Int, HI:Int, ST:Int) => (ST >Int 0 andBool I <Int HI) orBool (ST <Int 0 andBool I >Int HI)
749	semantics/range.k	12	syntax	function	supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax Int ::= rangeLen(Int, Int, Int) [function]
750	semantics/range.k	13	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule rangeLen(LO:Int, HI:Int, ST:Int) => (HI -Int LO +Int ST -Int 1) /Int ST requires ST >Int 0 andBool HI >Int LO
751	semantics/range.k	15	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule rangeLen(LO:Int, HI:Int, ST:Int) => (LO -Int HI -Int ST -Int 1) /Int (0 -Int ST) requires ST <Int 0 andBool HI <Int LO
752	semantics/range.k	17	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule rangeLen(LO:Int, HI:Int, ST:Int) => 0 requires (ST >Int 0 andBool HI <=Int LO) orBool (ST <Int 0 andBool HI >=Int LO)
753	semantics/range.k	20	rule		supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterYield(I, rangeObj(I +Int ST, HI, ST)) ... </k> requires inRange(I, HI, ST)
754	semantics/range.k	23	rule		supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterDone ... </k> requires notBool inRange(I, HI, ST)
755	semantics/set.k	8	syntax		supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax Val ::= setV(IntSeq) // membership of a code in the accumulated distinct-code sequence
756	semantics/set.k	11	syntax	function, total	supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax Bool ::= codeIn(Int, IntSeq) [function, total]
757	semantics/set.k	12	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule codeIn(_:Int, .IntSeq)                => false
758	semantics/set.k	13	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule codeIn(C:Int, iCons(H:Int, T:IntSeq)) => C ==Int H orBool codeIn(C, T) // the distinct codes of CS (insert-if-absent fold, first-seen order)
759	semantics/set.k	16	syntax	function, total,function, total	supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax IntSeq ::= dedupCodes(IntSeq)         [function, total] | dedupFrom(IntSeq, IntSeq)  [function, total]
760	semantics/set.k	18	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule dedupCodes(CS:IntSeq) => dedupFrom(CS, .IntSeq)
761	semantics/set.k	19	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule dedupFrom(.IntSeq, ACC:IntSeq) => ACC
762	semantics/set.k	20	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, ACC) requires codeIn(C, ACC)
763	semantics/set.k	22	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, snocCode(ACC, C)) requires notBool codeIn(C, ACC)
764	semantics/set.k	25	syntax	function, total	supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax IntSeq ::= snocCode(IntSeq, Int) [function, total]
765	semantics/set.k	26	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule snocCode(.IntSeq, C:Int)                => iCons(C, .IntSeq)
766	semantics/set.k	27	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule snocCode(iCons(H:Int, T:IntSeq), C:Int) => iCons(H, snocCode(T, C)) // ==== set equality: two sets are equal iff mutually subsuming ============== // subsetCodes(A, B) — every code of A occurs in B (duplicates in A are harmless).
767	semantics/set.k	31	syntax	function, total	supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax Bool ::= subsetCodes(IntSeq, IntSeq) [function, total]
768	semantics/set.k	32	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule subsetCodes(.IntSeq, _:IntSeq)                => true
769	semantics/set.k	33	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule subsetCodes(iCons(C:Int, S:IntSeq), B:IntSeq) => codeIn(C, B) andBool subsetCodes(S, B)
770	semantics/set.k	35	syntax	function, total	supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax Bool ::= sameSet(IntSeq, IntSeq) [function, total]
771	semantics/set.k	36	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule sameSet(A:IntSeq, B:IntSeq) => subsetCodes(A, B) andBool subsetCodes(B, A) // set == set  (the only comparison sets support here)
772	semantics/set.k	39	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule applyCmp("==", setV(A:IntSeq), setV(B:IntSeq)) => sameSet(A, B)
773	semantics/sort.k	18	syntax	function, total, symbol(sortVS), no-evaluators	supplied-opaque-symbol	FIXED_OPAQUE_UNUSED_BY_PROGRAM	syntax ValSeq ::= sortVS(ValSeq) [function, total, symbol(sortVS), no-evaluators]
774	semantics/sort.k	19	syntax	function	supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax ValSeq ::= insVS(Int, ValSeq) [function]
775	semantics/sort.k	20	rule	concrete	supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule sortVS(.ValSeq)                => .ValSeq          [concrete]
776	semantics/sort.k	21	rule	concrete	supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule sortVS(vCons(X:Int, R:ValSeq)) => insVS(X, sortVS(R)) [concrete]
777	semantics/sort.k	22	rule	concrete	supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule insVS(X:Int, .ValSeq)                => vCons(X, .ValSeq) [concrete]
778	semantics/sort.k	23	rule	concrete	supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]
779	semantics/sort.k	24	rule	concrete	supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X  >Int Y [concrete] // str elements insert by the shared lexicographic strLt (methods.k)
780	semantics/sort.k	26	syntax	function	supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]
781	semantics/sort.k	27	rule	concrete	supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]
782	semantics/sort.k	28	rule	concrete	supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]
783	semantics/sort.k	29	rule	concrete	supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R)) requires strLt(A, B) orBool A ==K B [concrete]
784	semantics/sort.k	31	rule	concrete,owise	supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R)) requires notBool (strLt(A, B) orBool A ==K B) [concrete] // sorted(list) constructs a NEW object: k-cell pre-dispatch (beats the [owise] // applyBuiltin routing in call.k) so the result allocates.
785	semantics/sort.k	36	rule		supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), .Vals)) => #alloc(list(sortVS(VS))) ... </k> // mutator: xs.sort() — the in-place heap write over the same trusted sortVS
786	semantics/sort.k	40	rule	priority(40)	supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "sort")), .Vals) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap> [priority(40)] // ==== keyed / reversed sorted() (WP2) ===================================== // sortKeyVS(VS, KV): the stable ascending sort of VS by the key value KV // (a closure/builtin/type — anything callable). OPAQUE here; the concrete // leg (MPY-CONCRETE, llvm only) computes keys by REAL calls and stable- // inserts, at priority(40) over these.
787	semantics/sort.k	49	syntax	function, total, symbol(sortKeyVS), no-evaluators	supplied-opaque-symbol	FIXED_OPAQUE_UNUSED_BY_PROGRAM	syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]
788	semantics/sort.k	51	syntax	function, total,function, total	supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax ValSeq ::= revVS(ValSeq) [function, total] | revVSAcc(ValSeq, ValSeq) [function, total]
789	semantics/sort.k	53	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)
790	semantics/sort.k	54	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule revVSAcc(.ValSeq, A:ValSeq) => A
791	semantics/sort.k	55	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))
792	semantics/sort.k	57	syntax	function, total	supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]
793	semantics/sort.k	58	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule condRev(S:ValSeq, false) => S
794	semantics/sort.k	59	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule condRev(S:ValSeq, true)  => revVS(S)
795	semantics/sort.k	61	rule		supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), .Vals)) => #alloc(list(sortKeyVS(VS, KV))) ... </k>
796	semantics/sort.k	63	rule		supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>
797	semantics/sort.k	65	rule	total	supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortVS(VS), RB))) ... </k> // Indexing the opaque sorted list: `valSeqAt(sortVS(VS), I)` is DEFINED because valSeqAt is // [total] (subscript.k) — it stays an abstract total value for a symbolic sort and reduces // over the concrete sort for krun. No separate sortedAt indirection is needed; wrappers write // their postcondition directly as valSeqAt(sortVS(VS), …).
798	semantics/str.k	8	rule		supplied-operational-rule	FIXED_USED_REVIEWED_ACCEPT	rule <k> #iterNext(str(.IntSeq))                 => #iterDone ... </k>
799	semantics/str.k	9	rule		supplied-operational-rule	FIXED_USED_REVIEWED_ACCEPT	rule <k> #iterNext(str(iCons(C:Int, R:IntSeq))) => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k> // ==== str literal (ASCII-only) ============================================
800	semantics/str.k	13	syntax	function	supplied-syntax	FIXED_USED_REVIEWED_ACCEPT	syntax IntSeq ::= strToCodes(String) [function]
801	semantics/str.k	14	rule		supplied-operational-rule	FIXED_USED_REVIEWED_ACCEPT	rule <k> Str(S:String) => str(strToCodes(S)) ... </k>
802	semantics/str.k	15	rule		supplied-equation	FIXED_USED_REVIEWED_ACCEPT	rule strToCodes("") => .IntSeq
803	semantics/str.k	16	rule		supplied-equation	FIXED_USED_REVIEWED_ACCEPT	rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S)))) requires S =/=String "" andBool ordChar(substrString(S, 0, 1)) <Int 128 // ==== operators: + / == / != / in =========================================
804	semantics/str.k	20	syntax	function, total	supplied-syntax	FIXED_USED_REVIEWED_ACCEPT	syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]
805	semantics/str.k	21	rule		supplied-equation	FIXED_USED_REVIEWED_ACCEPT	rule seqConcat(.IntSeq, T:IntSeq)                => T
806	semantics/str.k	22	rule		supplied-equation	FIXED_USED_REVIEWED_ACCEPT	rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))
807	semantics/str.k	24	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule applyBin("+",  str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))
808	semantics/str.k	25	rule		supplied-equation	FIXED_USED_REVIEWED_ACCEPT	rule applyCmp("==", str(A:IntSeq), str(B:IntSeq)) => A ==K B
809	semantics/str.k	26	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule applyCmp("!=", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B) // substring membership: `P in X` iff the code-seq P occurs contiguously in X
810	semantics/str.k	29	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule applyCmp("in",     str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)
811	semantics/str.k	30	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule applyCmp("not in", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)
812	semantics/str.k	32	syntax	function, total	supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]
813	semantics/str.k	33	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule strPrefix(.IntSeq, _:IntSeq)               => true
814	semantics/str.k	34	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false
815	semantics/str.k	35	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)
816	semantics/str.k	37	syntax	function, total	supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]
817	semantics/str.k	38	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule strContains(P:IntSeq, X:IntSeq) => true  requires strPrefix(P, X)
818	semantics/str.k	39	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule strContains(P:IntSeq, .IntSeq)  => false requires notBool strPrefix(P, .IntSeq)
819	semantics/str.k	40	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs) requires notBool strPrefix(P, iCons(C, Xs)) // ==== lexicographic order: < / <= / > / >= by code point (= Python str order on the code // model). strLt reduces on GROUND code-seqs (krun) but is inert/OPAQUE on symbolic ones // (a proof's codesProj(V) is an abstract IntSeq — no constructor rule matches), so a symbolic // str `<` stays a trusted opaque term the way sortVS / intFloatDiv do. Additive: fires only on // str </<=/>/>= comparisons.
820	semantics/str.k	48	syntax	function, total	supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]
821	semantics/str.k	49	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule strLt(.IntSeq, .IntSeq)                => false
822	semantics/str.k	50	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true
823	semantics/str.k	51	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false
824	semantics/str.k	52	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true          requires A  <Int B
825	semantics/str.k	53	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false         requires A  >Int B
826	semantics/str.k	54	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B
827	semantics/str.k	56	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule applyCmp("<",  str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)
828	semantics/str.k	57	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule applyCmp(">",  str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)
829	semantics/str.k	58	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule applyCmp("<=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)
830	semantics/str.k	59	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule applyCmp(">=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)
831	semantics/subscript.k	11	syntax	function, total	supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]
832	semantics/subscript.k	12	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule valSeqAt(vCons(V:Val, _:ValSeq), 0)     => V
833	semantics/subscript.k	13	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1) requires I >Int 0
834	semantics/subscript.k	16	syntax	function	supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax Int ::= intSeqAt(IntSeq, Int) [function]
835	semantics/subscript.k	17	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule intSeqAt(iCons(C:Int, _:IntSeq), 0)     => C
836	semantics/subscript.k	18	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1) requires I >Int 0
837	semantics/subscript.k	21	syntax	function, total	supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax Int ::= normIdx(Int, Int) [function, total]
838	semantics/subscript.k	22	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I  <Int 0
839	semantics/subscript.k	23	rule	i	supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule normIdx(I:Int, _:Int)   => I          requires I >=Int 0 // ==== Subscript: indexing obj[i] (list / tuple / str) ===================== // contexts (not strict attrs): the Index slot's Slice alternative must never heat
840	semantics/subscript.k	27	context		supplied-evaluation-context	FIXED_NONMATCHING_REVIEWED_ACCEPT	context Subscript(HOLE, _)
841	semantics/subscript.k	28	context		supplied-evaluation-context	FIXED_NONMATCHING_REVIEWED_ACCEPT	context Subscript(_:Val, HOLE:Expr) // heap-object deref (covers both the index and slice forms via the Index slot)
842	semantics/subscript.k	31	rule	priority(40)	supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
843	semantics/subscript.k	35	rule		supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>
844	semantics/subscript.k	37	syntax	function	supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax Val ::= applyIndex(Val, Int) [function]
845	semantics/subscript.k	38	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule applyIndex(list(VS:ValSeq),  I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
846	semantics/subscript.k	39	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
847	semantics/subscript.k	40	rule	lo:hi:step	supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule applyIndex(str(IS:IntSeq),   I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq)) // ==== Slice: obj[lo:hi:step] (list / str) — CPython slice.indices ==========
848	semantics/subscript.k	44	syntax		supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax KItem ::= #evalB(Bound) | "#toSome" | #slLo(Val, Bound, Bound) | #slHi(Val, OptInt, Bound) | #slStep(Val, OptInt, OptInt)
849	semantics/subscript.k	49	syntax		supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax OptInt ::= "noB" | someB(Int)
850	semantics/subscript.k	50	rule		supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> #evalB(NoBound)  => noB ... </k>
851	semantics/subscript.k	51	rule		supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> #evalB(E:Expr)   => E ~> #toSome ... </k>
852	semantics/subscript.k	52	rule		supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> I:Int ~> #toSome => someB(I) ... </k>
853	semantics/subscript.k	54	rule		supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>
854	semantics/subscript.k	55	rule		supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound)   => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>
855	semantics/subscript.k	56	rule		supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound)  => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k> // a list slice constructs a NEW object; a str slice stays a value
856	semantics/subscript.k	58	rule	priority(45)	supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt) => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k> [priority(45)]
857	semantics/subscript.k	61	rule		supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>
858	semantics/subscript.k	63	syntax	function	supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]
859	semantics/subscript.k	64	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
860	semantics/subscript.k	66	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
861	semantics/subscript.k	68	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST))) // ==== slice.indices: step / start / stop / clamp ==========================
862	semantics/subscript.k	72	syntax	function, total	supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax Int ::= slStep(OptInt) [function, total]
863	semantics/subscript.k	73	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule slStep(noB)          => 1
864	semantics/subscript.k	74	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule slStep(someB(S:Int)) => S
865	semantics/subscript.k	76	syntax	function	supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax Int ::= slStart(OptInt, OptInt, Int) [function]
866	semantics/subscript.k	77	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule slStart(noB,          ST:OptInt, _LEN:Int) => 0 requires slStep(ST) >Int 0
867	semantics/subscript.k	79	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule slStart(noB,          ST:OptInt, LEN:Int)  => LEN -Int 1 requires slStep(ST) <Int 0
868	semantics/subscript.k	81	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule slStart(someB(I:Int), ST:OptInt, LEN:Int)  => slAdjust(I, LEN, slStep(ST))
869	semantics/subscript.k	83	syntax	function	supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax Int ::= slStop(OptInt, OptInt, Int) [function]
870	semantics/subscript.k	84	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule slStop(noB,          ST:OptInt, LEN:Int)  => LEN requires slStep(ST) >Int 0
